titulo,descricao,link,fonte,data_publicacao,fim_inscricao,situacao,valor,programa,acao,tipo_recurso,extras
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_hr,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_it,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_lv,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_lt,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_hu,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_mt,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_nl,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_pl,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_pt,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
Horizon Europe,"Horizon Europe Horizon Europe - Research and innovation - European Commission Skip to main content en Select your language Close bg български es español cs čeština da dansk de Deutsch et eesti el ελληνικά en English fr français ga Gaeilge hr hrvatski it italiano lv latviešu lt lietuvių hu magyar mt Malti nl Nederlands pl polski pt português ro română sk slovenčina sl slovenščina fi suomi sv svenska Search Search Research and innovation Home … Funding Funding opportunities Funding programmes and open calls Horizon Europe Horizon Europe Research and innovation funding programme until 2027. How to get funding, programme structure, missions, European partnerships, news and events. What is Horizon Europe? Horizon Europe is the EU’s key funding programme for research and innovation. Following the Multiannual Financial Framework Midterm Review (MTR) decision, the indicative funding amount for Horizon Europe for the period 2021-2027 is EUR 93.5 billion. It tackles climate change, helps to achieve the UN’s Sustainable Development Goals and boosts the EU’s competitiveness and growth. The programme facilitates collaboration and strengthens the impact of research and innovation in developing, supporting and implementing EU policies while tackling global challenges. It supports creating and better dispersing of excellent knowledge and technologies. It creates jobs, fully engages the EU’s talent pool, boosts economic growth, promotes industrial competitiveness and optimises investment impact within a strengthened European Research Area. Legal entities from the EU and associated countries can participate. More information Presentation outlining Horizon Europe How the Horizon Europe programme was developed International cooperation in the programme Horizon Europe 2028-2034: a framework for excellence, innovation and competitiveness On 16 July 2025, the European Commission put forward its proposal for the Horizon Europe Framework Programme (2028–2034). With a proposed € 175 billion budget, the programme will boost Europe’s productivity and competitiveness, while also improving the well-being of millions of people across the continent. Next steps: Interinstitutional negotiations between the European Parliament, Council and Commission will now take place on the proposal. The programme will allow to launch ‘moonshot' scientific-driven projects. Designed to position Europe as a global leader in strategic fields, these moonshot projects would drive progress in areas such as clean aviation, the space economy, and next-generation AI. Factsheet 16 July 2025 Horizon Europe 2028 – 2034 Horizon Europe (2028-2034) will build on the achievements of its predecessors, scaling what works, simplifying what is possible, and focusing investment where Europe needs it most. It will be tightly connected to the European Competitiveness Fund. English (PDF) Download Presentation 27 November 2025 EU long-term budget 2028-2034 - Moonshot examples Overview of possible moonshot projects for the EU long-term budget 2028-2034. English (386.94 KB - PDF) Download Apply for funding All funding information and procedures on how to apply are on the Funding and Tenders portal. Apply now Strategic plan and work programmes Strategic plan The content of work programmes for Horizon Europe is prepared by strategic planning and the resultant strategic plan. Work programmes Funding opportunities under Horizon Europe are set out in work programmes. Download available work programmes. Horizon Europ",https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_ro,HORIZON_EUROPE,,,Em andamento,,Horizon Europe,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en', 'coletado_em': '2026-04-15'}"
